domain,matrix,n,nnz,strict_diag_dominant,weak_diag_dominant,l_matrix,symmetric,spd,h_matrix,m_matrix,property_a_proxy,rho_jacobi,rho_gauss_seidel,rho_comparison,hypothesis_class,jacobi_converges_predicted,gs_converges_predicted,jacobi_verdict,gs_verdict,jacobi_iterations_needed,gs_iterations_needed,optimal_omega,rho_jacobi_method,rho_gs_method,status,seconds
computational_fluid_dynamics_problem,rdb1250l,1250.0,7300.0,False,False,False,False,False,False,False,True,1.477934314510911,2.184289838007927,1.8223358691834264,property_a_proxy,False,False,diverges,diverges,inf,inf,,exact_eig,exact_eig,analysed,3.8540988049999783
linear_programming_problem,iprob,3001.0,9000.0,False,False,False,False,False,False,False,False,,,,none,False,False,diverges,diverges,inf,inf,,not_applicable,not_applicable,analysed,0.031496851000042625
computational_fluid_dynamics_problem,orsirr_1,1030.0,6858.0,True,True,False,False,False,True,False,True,0.9996264244587824,0.9992529888401728,0.9996264244587824,strict_diag_dominant,True,True,too_slow,too_slow,49299.90788948063,24649.965958000397,1.9467912523946596,exact_eig,exact_eig,analysed,2.538503394000031
optimal_control_problem,reorientation_1,677.0,7326.0,False,False,False,True,False,False,False,False,,,,none,False,False,diverges,diverges,inf,inf,,not_applicable,not_applicable,analysed,0.040940771999999015
computational_fluid_dynamics_problem,rdb1250,1250.0,7300.0,False,False,False,False,False,False,False,True,1.0310423544121439,1.0630483365917427,1.1391275870218263,property_a_proxy,False,False,diverges,diverges,inf,inf,,exact_eig,exact_eig,analysed,4.009405350000009
2d_3d_problem,fs_541_1,541.0,4285.0,False,False,False,False,False,True,False,False,0.09966409361423875,0.013587375209631082,0.0996644181587583,h_matrix,True,True,converges,converges,7.988326829449591,4.285260281733115,1.002495642880099,exact_eig,exact_eig,analysed,0.6709252879999781
random_matrices,rand_050_n71,71.0,5041.0,False,False,False,False,False,False,False,False,66.20711756331792,9944783060821580.0,170.9464040056372,none,False,False,diverges,diverges,inf,inf,,exact_eig,exact_eig,analysed,0.027537871999982144
optimal_control_problem,orbitRaising_4,915.0,7790.0,False,False,False,True,False,False,False,False,,,,none,False,False,diverges,diverges,inf,inf,,not_applicable,not_applicable,analysed,0.024503745999993498
random_matrices,rand_051_n74,74.0,5476.0,False,False,False,False,False,False,False,False,57.42569351092211,1.8798586834478484e+16,173.876923134636,none,False,False,diverges,diverges,inf,inf,,exact_eig,exact_eig,analysed,0.02181136299998343
optimal_control_problem,goddardRocketProblem_1,831.0,8498.0,False,False,False,True,False,False,False,False,,,,none,False,False,diverges,diverges,inf,inf,,not_applicable,not_applicable,analysed,0.019468079999967358
chemical_process_simulation_problem,west2021,2021.0,7353.0,False,False,False,False,False,False,False,False,,,,none,False,False,diverges,diverges,inf,inf,,not_applicable,not_applicable,analysed,0.019545846000028178
circuit_simulation_problem,circuit204,1020.0,5883.0,False,False,False,False,False,False,False,False,,,,none,False,False,diverges,diverges,inf,inf,,not_applicable,not_applicable,analysed,0.0161277200000427
random_matrices,rand_052_n76,76.0,5776.0,False,False,False,False,False,False,False,False,33.18192314410791,3.872858971927338e+17,149.12560521013503,none,False,False,diverges,diverges,inf,inf,,exact_eig,exact_eig,analysed,0.0214716500000236
random_matrices,rand_053_n77,77.0,5929.0,False,False,False,False,False,False,False,False,31.143363414608807,2.7796659855283076e+21,155.71768744783643,none,False,False,diverges,diverges,inf,inf,,exact_eig,exact_eig,analysed,0.02440151599995488
model_reduction_problem,t2dal_e,4257.0,4257.0,True,True,True,True,True,True,True,True,7.337328039555793e-17,0.0,8.872881902276545e-17,m_matrix,True,True,converges,converges,0.49583307880408334,1.0,1.0,arpack,power_iteration,analysed,7.04758483300003
undirected_weighted_graph,micromass_10NN,571.0,9668.0,False,False,False,True,False,False,False,False,,,,none,False,False,diverges,diverges,inf,inf,,not_applicable,not_applicable,analysed,0.025726431999999022
optimal_control_problem,goddardRocketProblem_2,867.0,9058.0,False,False,False,True,False,False,False,False,,,,none,False,False,diverges,diverges,inf,inf,,not_applicable,not_applicable,analysed,0.017190212000002703
electromagnetics_problem,bfwa782,782.0,7514.0,False,False,False,False,False,False,False,False,1.2186306224639853,1.0169513223487203,1.311602625663416,none,False,False,diverges,diverges,inf,inf,,exact_eig,exact_eig,analysed,1.8943066920000433
2d_3d_problem,plsk1919,1919.0,9662.0,False,False,False,False,False,False,False,False,,,,none,False,False,diverges,diverges,inf,inf,,not_applicable,not_applicable,analysed,0.02353678200000786
economic_problem,mahindas,1258.0,7682.0,False,False,False,False,False,False,False,False,,,,none,False,False,diverges,diverges,inf,inf,,not_applicable,not_applicable,analysed,0.026391597999975147
computational_fluid_dynamics_problem,tols4000,4000.0,8784.0,False,False,False,False,False,False,False,False,,,,none,False,False,diverges,diverges,inf,inf,,not_applicable,not_applicable,analysed,0.024261277999983122
random_matrices,rand_054_n80,80.0,6400.0,False,False,False,False,False,False,False,False,33.61029894525569,9.79998615835595e+22,177.54670110789226,none,False,False,diverges,diverges,inf,inf,,exact_eig,exact_eig,analysed,0.025946422000004077
2d_3d_problem,fs_760_1,760.0,5976.0,False,False,False,False,False,True,False,False,0.00014996374197043808,1.8298330067691846e-06,0.00014996375648398768,h_matrix,True,True,converges,converges,2.092042697009181,1.3943139945135925,1.000000005622281,exact_eig,exact_eig,analysed,1.5282467220000058
2d_3d_problem,fs_760_2,760.0,5976.0,False,False,False,False,False,False,False,False,1.4900251002326654,0.9990491955909087,1.516507918209967,none,False,True,diverges,too_slow,inf,19364.573772767035,,exact_eig,exact_eig,analysed,1.1341227170000252
computational_fluid_dynamics_problem,olm2000,2000.0,7996.0,False,False,False,False,False,False,False,False,4.243126570816782,inf,4.772610975302389,none,False,False,diverges,diverges,inf,inf,,exact_eig,power_iteration_unconverged,analysed,11.700232425999957
eigenvalue_model_reduction_problem,M80PI_n1,4028.0,9927.0,,,,,,,,,,,,,,,,,,,,,,structurally_singular,0.020244812999976602
eigenvalue_model_reduction_problem,S80PI_n1,4028.0,9927.0,,,,,,,,,,,,,,,,,,,,,,structurally_singular,0.012525943000014195
2d_3d_problem,fs_760_3,760.0,5976.0,False,False,False,False,False,False,False,False,1.6624743588415096,0.9999964747020849,1.685061968425627,none,False,True,diverges,too_slow,inf,5225274.208917929,,exact_eig,exact_eig,analysed,1.432847661999972
circuit_simulation_problem,fpga_dcop_05,1220.0,5852.0,False,False,False,False,False,False,False,False,,,,none,False,False,diverges,diverges,inf,inf,,not_applicable,not_applicable,analysed,0.02201378500001283
circuit_simulation_problem,fpga_dcop_07,1220.0,5855.0,False,False,False,False,False,False,False,False,,,,none,False,False,diverges,diverges,inf,inf,,not_applicable,not_applicable,analysed,0.018911929999944732
circuit_simulation_problem,fpga_dcop_06,1220.0,5860.0,False,False,False,False,False,False,False,False,,,,none,False,False,diverges,diverges,inf,inf,,not_applicable,not_applicable,analysed,0.019080304999988584
circuit_simulation_problem,fpga_dcop_04,1220.0,5884.0,False,False,False,False,False,False,False,False,,,,none,False,False,diverges,diverges,inf,inf,,not_applicable,not_applicable,analysed,0.01757040900008633
undirected_weighted_graph,Vehicle_10NN,846.0,10894.0,False,False,False,True,False,False,False,False,,,,none,False,False,diverges,diverges,inf,inf,,not_applicable,not_applicable,analysed,0.02185271299993019
circuit_simulation_problem,fpga_dcop_03,1220.0,5892.0,False,False,False,False,False,False,False,False,,,,none,False,False,diverges,diverges,inf,inf,,not_applicable,not_applicable,analysed,0.015399412000078883
circuit_simulation_problem,fpga_dcop_08,1220.0,5888.0,False,False,False,False,False,False,False,False,,,,none,False,False,diverges,diverges,inf,inf,,not_applicable,not_applicable,analysed,0.014855719000024692
circuit_simulation_problem,fpga_dcop_02,1220.0,5892.0,False,False,False,False,False,False,False,False,,,,none,False,False,diverges,diverges,inf,inf,,not_applicable,not_applicable,analysed,0.014539753000008204
circuit_simulation_problem,fpga_dcop_09,1220.0,5888.0,False,False,False,False,False,False,False,False,,,,none,False,False,diverges,diverges,inf,inf,,not_applicable,not_applicable,analysed,0.01683854100008375
circuit_simulation_problem,fpga_dcop_10,1220.0,5884.0,False,False,False,False,False,False,False,False,,,,none,False,False,diverges,diverges,inf,inf,,not_applicable,not_applicable,analysed,0.01781076600002507
circuit_simulation_problem,fpga_dcop_11,1220.0,5892.0,False,False,False,False,False,False,False,False,,,,none,False,False,diverges,diverges,inf,inf,,not_applicable,not_applicable,analysed,0.015096060000018952
circuit_simulation_problem,fpga_dcop_13,1220.0,5892.0,False,False,False,False,False,False,False,False,,,,none,False,False,diverges,diverges,inf,inf,,not_applicable,not_applicable,analysed,0.01490995100004966
circuit_simulation_problem,fpga_dcop_15,1220.0,5892.0,False,False,False,False,False,False,False,False,,,,none,False,False,diverges,diverges,inf,inf,,not_applicable,not_applicable,analysed,0.016198872000018127
eigenvalue_model_reduction_problem,M80PI_n,4182.0,10261.0,False,False,False,False,False,False,False,False,,,,none,False,False,diverges,diverges,inf,inf,,not_applicable,not_applicable,analysed,0.024186983000049622
eigenvalue_model_reduction_problem,S80PI_n,4182.0,10261.0,False,False,False,False,False,False,False,False,,,,none,False,False,diverges,diverges,inf,inf,,not_applicable,not_applicable,analysed,0.022004025000001093
circuit_simulation_problem,fpga_dcop_16,1220.0,5892.0,False,False,False,False,False,False,False,False,,,,none,False,False,diverges,diverges,inf,inf,,not_applicable,not_applicable,analysed,0.014999932000023364
circuit_simulation_problem,fpga_dcop_14,1220.0,5892.0,False,False,False,False,False,False,False,False,,,,none,False,False,diverges,diverges,inf,inf,,not_applicable,not_applicable,analysed,0.015658413000096516
circuit_simulation_problem,fpga_dcop_12,1220.0,5892.0,False,False,False,False,False,False,False,False,,,,none,False,False,diverges,diverges,inf,inf,,not_applicable,not_applicable,analysed,0.015270130999965659
circuit_simulation_problem,fpga_dcop_17,1220.0,5892.0,False,False,False,False,False,False,False,False,,,,none,False,False,diverges,diverges,inf,inf,,not_applicable,not_applicable,analysed,0.015025093000076595
circuit_simulation_problem,fpga_dcop_22,1220.0,5892.0,False,False,False,False,False,False,False,False,,,,none,False,False,diverges,diverges,inf,inf,,not_applicable,not_applicable,analysed,0.015055249000056392
circuit_simulation_problem,fpga_dcop_18,1220.0,5892.0,False,False,False,False,False,False,False,False,,,,none,False,False,diverges,diverges,inf,inf,,not_applicable,not_applicable,analysed,0.015024838000044838
circuit_simulation_problem,fpga_dcop_21,1220.0,5892.0,False,False,False,False,False,False,False,False,,,,none,False,False,diverges,diverges,inf,inf,,not_applicable,not_applicable,analysed,0.015733599999975922
circuit_simulation_problem,fpga_dcop_24,1220.0,5892.0,False,False,False,False,False,False,False,False,,,,none,False,False,diverges,diverges,inf,inf,,not_applicable,not_applicable,analysed,0.015510757000015474
circuit_simulation_problem,fpga_dcop_23,1220.0,5892.0,False,False,False,False,False,False,False,False,,,,none,False,False,diverges,diverges,inf,inf,,not_applicable,not_applicable,analysed,0.01563300700001946
circuit_simulation_problem,fpga_dcop_19,1220.0,5892.0,False,False,False,False,False,False,False,False,,,,none,False,False,diverges,diverges,inf,inf,,not_applicable,not_applicable,analysed,0.015788186000008864
circuit_simulation_problem,fpga_dcop_20,1220.0,5892.0,False,False,False,False,False,False,False,False,,,,none,False,False,diverges,diverges,inf,inf,,not_applicable,not_applicable,analysed,0.015619576999938545
circuit_simulation_problem,fpga_dcop_27,1220.0,5892.0,False,False,False,False,False,False,False,False,,,,none,False,False,diverges,diverges,inf,inf,,not_applicable,not_applicable,analysed,0.020741702000009354
circuit_simulation_problem,fpga_dcop_28,1220.0,5892.0,False,False,False,False,False,False,False,False,,,,none,False,False,diverges,diverges,inf,inf,,not_applicable,not_applicable,analysed,0.017508549000012863
circuit_simulation_problem,fpga_dcop_25,1220.0,5892.0,False,False,False,False,False,False,False,False,,,,none,False,False,diverges,diverges,inf,inf,,not_applicable,not_applicable,analysed,0.01520960000004834
circuit_simulation_problem,fpga_dcop_26,1220.0,5892.0,False,False,False,False,False,False,False,False,,,,none,False,False,diverges,diverges,inf,inf,,not_applicable,not_applicable,analysed,0.015545713999927102
circuit_simulation_problem,fpga_dcop_34,1220.0,5892.0,False,False,False,False,False,False,False,False,,,,none,False,False,diverges,diverges,inf,inf,,not_applicable,not_applicable,analysed,0.01636419900000874
circuit_simulation_problem,fpga_dcop_41,1220.0,5892.0,False,False,False,False,False,False,False,False,,,,none,False,False,diverges,diverges,inf,inf,,not_applicable,not_applicable,analysed,0.016503962000001593
circuit_simulation_problem,fpga_dcop_40,1220.0,5892.0,False,False,False,False,False,False,False,False,,,,none,False,False,diverges,diverges,inf,inf,,not_applicable,not_applicable,analysed,0.015582912000013494
circuit_simulation_problem,fpga_dcop_29,1220.0,5892.0,False,False,False,False,False,False,False,False,,,,none,False,False,diverges,diverges,inf,inf,,not_applicable,not_applicable,analysed,0.01617320299999392
circuit_simulation_problem,fpga_dcop_51,1220.0,5892.0,False,False,False,False,False,False,False,False,,,,none,False,False,diverges,diverges,inf,inf,,not_applicable,not_applicable,analysed,0.019358794000027046
circuit_simulation_problem,fpga_dcop_38,1220.0,5892.0,False,False,False,False,False,False,False,False,,,,none,False,False,diverges,diverges,inf,inf,,not_applicable,not_applicable,analysed,0.01670004900006461
circuit_simulation_problem,fpga_dcop_36,1220.0,5892.0,False,False,False,False,False,False,False,False,,,,none,False,False,diverges,diverges,inf,inf,,not_applicable,not_applicable,analysed,0.017585662999977103
circuit_simulation_problem,fpga_dcop_47,1220.0,5892.0,False,False,False,False,False,False,False,False,,,,none,False,False,diverges,diverges,inf,inf,,not_applicable,not_applicable,analysed,0.016515481000055843
circuit_simulation_problem,fpga_dcop_44,1220.0,5892.0,False,False,False,False,False,False,False,False,,,,none,False,False,diverges,diverges,inf,inf,,not_applicable,not_applicable,analysed,0.016966883000009148
circuit_simulation_problem,fpga_dcop_45,1220.0,5892.0,False,False,False,False,False,False,False,False,,,,none,False,False,diverges,diverges,inf,inf,,not_applicable,not_applicable,analysed,0.018428447000019332
circuit_simulation_problem,fpga_dcop_43,1220.0,5892.0,False,False,False,False,False,False,False,False,,,,none,False,False,diverges,diverges,inf,inf,,not_applicable,not_applicable,analysed,0.01571965799996633
circuit_simulation_problem,fpga_dcop_48,1220.0,5892.0,False,False,False,False,False,False,False,False,,,,none,False,False,diverges,diverges,inf,inf,,not_applicable,not_applicable,analysed,0.016810579999969377
circuit_simulation_problem,fpga_dcop_39,1220.0,5892.0,False,False,False,False,False,False,False,False,,,,none,False,False,diverges,diverges,inf,inf,,not_applicable,not_applicable,analysed,0.01608391100000972
